"id","username","name","follower_count","following_count","score","is_premium","is_pro"
"5573","cw6ft2ntx","👀Watch Ur Back @POTUSTrump!👀","5400","5629","11970","False","False"
"6165","BleachLord","Fear","447","77","37","False","False"
"5235","showmeproofing","Catherine the Proofer","1046","286","53","False","False"
"3075","sn","Stv⁞N","2199","1438","4517","False","False"
"1166","hyori2","April ","1456","1397","380","False","False"
"630","lefthandofjhereg","lefthandofjhereg","963","261","-100","False","False"
"3534","Powerclam","Double Plus Ungoodthinker","1406","530","1358","False","False"
"2149","Butt","Athenexodus","1073","233","1011","False","False"
"2796","bro","Bro 💪🏼🇺🇸🎥","2711","1389","3444","False","False"
"4499","twnutt","Tim Nutt","696","268","281","False","False"
"3579","CarlCuck","Top Cuck Carl","2385","2114","4023","False","False"
"3153","Debs","Debs","1247","767","1150","False","False"
"1855","yc","Deplorable Chow","379","8","37","False","False"
"3858","red1dawn2","Charles Fisco","608","104","14","False","False"
"4000","1488","Wehrmacht Bitches At","1528","412","1964","False","False"
"1608","qq","Ruler of the World Bad Wolf 🐺","4500","2055","20744","False","False"
"5583","Laurenessentialoils","Lauren","1005","227","65","False","False"
"5979","xo","‮","272","4","1","False","False"
"1319","Luke_Luck","Bureau of Memetic Warfare","11062","12052","79837","False","False"
"5156","putin","Vlad","1520","238","733","False","False"
"3753","Brohammer","wut","1318","365","1794","False","False"
"5020","cv","Chris Vale","3000","921","85","False","False"
"5549","randomdude","Random Dude","1468","874","1491","False","False"
"5834","SethEllis","Seth Ellis","437","247","19","False","False"
"4178","Jessissippi","Jessica Jackson ","369","29","19","False","False"
"3066","ZombieElle","Ellen","3620","3140","5381","False","False"
"5897","HarmfulOpinions","Harmful Opinions","6120","369","4412","False","False"
"1112","mooshoepork","RS","294","22","36","False","False"
"1066","andris","Andris Pētersons","407","143","17","False","False"
"1193","UnapologeticVeteran","J","237","19","2","False","False"
"1788","ar-nimruzin","Ar Nimruzin","788","130","62","False","False"
"6039","Vampyre","Chris Edwards","1163","741","319","False","False"
"910","apps","Benjamin Bobbert","162","3","2","False","False"
"2093","femininepenis","femme de la penne","776","71","101","False","False"
"4478","rain","Rain","544","124","189","False","False"
"3922","TrickyDick","Rick J","1794","1750","1525","False","False"
"1749","oh","The Invasion Of Europe","282","60","236","False","False"
"1774","makinbacon","Makin Bacon","278","38","48","False","False"
"2614","Napoleon","Samuel Cooper","790","214","29","False","False"
"2958","Slappy0078","Ken","443","50","22","False","False"
"2893","UltimateBeard","Nicholas Chandelor 🇺🇸","947","170","802","False","False"
"923","StalkinYerMa","Roar E","266","5","17","False","False"
"1858","Hitler","Adolf","590","37","165","False","False"
"2539","algorhythmlive","algorhythm.live","1393","919","833","False","False"
"2026","brunch","Brunch","418","101","6","False","False"
"2023","Kansokusha","Skyclad no Kansokusha","756","112","209","False","False"
"4323","Anaxagores","Anaxagores","966","336","537","False","False"
"1246","suddle","Matt","276","14","16","False","False"
"1558","Impetus","Chris","695","152","144","False","False"
"1702","davisbowie","jdv","518","16","21","False","False"
"1681","SpartasVHT","Adam Ogre","618","54","96","False","False"
"33875","Catty","﻿ＭＯＲＥ  ＡＥＳＴＨＥＴＩＣ  ","1392","1977","140","False","False"
"7145","IronDuke","The Duke of Wellington","4306","5954","-1305","False","False"
"2708","fact","Fact","2539","3131","185","False","False"
"8618","Humor","Gab Humor","8030","10230","5259","False","False"
"16064","tipperfromsalo","tipperfromsalo","1666","2639","73","False","False"
"94425","Dory","Dory","776","600","42","False","False"
"43688","lift","Lift 💪👊","16982","13986","3430","False","False"
"9179","d8","Dennis","576","368","7","False","False"
"12514","oneofmanysues","Sue","8964","15233","328","False","False"
"8703","MDB50","Maria Busby🇬🇧🐸","14554","26815","53094","False","True"
"17378","GAE","Gregory Alan Elliott","6992","6630","59679","False","False"
"22972","Flock","Jordy Ari","9367","30474","379","False","False"
"5947","Darkodishu","Darkodishu","540","86","23","False","False"
"3233","phil","Plumpy (Θ︿Θ) ","1472","544","2782","False","False"
"1514","jord","Jebe","1322","610","786","False","False"
"7748","mattmargolis","Matt Margolis","1729","1032","1662","False","False"
"3933","Des","Xenomorph Queen","6252","6732","2648","False","False"
"4396","rikutsu","Drew H","920","193","233","False","True"
"2583","pd","Paul","910","139","142","False","False"
"2848","political","Patrick Bateman","2832","1210","1302","False","True"
"3962","andy389","Andy","1565","1158","260","False","False"
"2270","TimC","Deplorable Tim ","737","785","5036","False","False"
"3508","DuneHvmmer","Zachary Simpson","279","28","14","False","False"
"2937","jParker","Jacob Parker","707","131","97","False","False"
"4966","CattleDog","Chad","933","401","307","False","False"
"3429","Sooner","Jay Johnson","3083","2461","6572","False","False"
"2079","ladymountaineer","Lorie","1277","295","172","False","False"
"5996","Bixie","Bixie","1062","248","102","False","False"
"2085","RadicalCath","Radical Catholic ✠","5842","775","61866","False","False"
"5117","sjdgls","sjdgls","1853","298","2412","False","False"
"4653","iq","Je Suis Ignacio","2955","5050","818","False","False"
"3905","Lo","Lo ","1040","700","0","False","False"
"4287","Chuckrepublic","Char","708","41","7","False","False"
"2557","OG","The Original Gabber","4044","909","32645","False","False"
"4275","Deleted","Deleted","1515","442","602","False","False"
"4537","Teddi","Teddi Kierstead","7308","8405","49577","False","False"
"4332","GabGog","Euroginal👑Czarina","2211","1111","697","False","False"
"3687","Laroquod","Laroquod","885","178","-136","False","False"
"4911","A1","Austin Swith ","929","698","81","False","False"
"4151","BostonPaul","Paul Boston","3278","1576","13058","False","False"
"2754","dannyblue"," Danny Blue","3264","2241","5986","False","False"
"1835","Rafael","MrC#","2158","295","2945","False","False"
"3342","tavca_roora","Cathy ""Deplorable"" T.","597","84","97","False","False"
"2499","Maeko","Maeko","1297","821","297","False","False"
"1937","Ulysses","Ulysses","816","108","269","False","False"
"4119","ArchangelOfGab","The Archangel 🇬🇧","5652","3949","28126","False","True"
"2530","DesertElephant","MaybeThinkAboutRescuingYourselves","3662","1390","9645","False","False"
"4181","NotMyUserName","NotMyName","1539","174","5334","False","False"
"4001","Shaykme","Shay Kme","1030","328","47","False","False"
"3597","jphillips","Jared Adam Phillips","736","114","203","False","False"
"3789","BettyTheMale","BettyTheMale","541","68","62","False","False"
"4892","eh","nonetbh","565","68","9","False","False"
"3584","Escapekey","Smee Again","1282","237","762","False","False"
"2882","Allison","Allison","881","140","122","False","False"
"5821","Chainsaw","Chainsaw","3545","4128","1057","False","False"
"4249","AuntieVodka","Auntie Vodka","1717","321","2277","False","False"
"6139","poorboy","Pollard","415","241","616","False","False"
"7102","Allgharb","Jorge George ","599","126","46","False","False"
"6338","saintevremonde","Unemployed ﻦ Kittens","593","323","797","False","False"
"5152","AndyJoe","Andy Havens","2540","1425","6199","False","False"
"6237","Cary","Cary Snyder","1187","1425","526","False","False"
"3996","TrumpPence","Richard Mayonnaise","513","39","217","False","False"
"5080","mrbarger","Michael Barger","886","284","207","False","False"
"4830","charlesfrith","Charles Edward Frith","4538","6963","2878","False","False"
"5180","pugwash99","Deplorable Dave","1523","977","59","False","False"
"3747","LadyLiberty","Lady Liberty","1146","223","664","False","False"
"3231","Marty_McFly","Slacker","897","216","144","False","False"
"2665","DW","Dylan Weaver","758","721","80","False","False"
"3930","Hiccupuncus","Babs","833","121","137","False","False"
"6316","jillybeangibson","Jill Gibson","2275","1043","819","False","False"
"4238","swamp-rat","benfrankly","1660","874","322","False","True"
"5206","El_Woodo","Duke McNeil","1291","351","409","False","False"
"5462","RedPillPusher","Joseph M Rogers","3161","2133","1060","False","True"
"5111","Stogie_Joe","Deplorable Dave","3548","3834","2572","False","False"
"7194","Eidolon180","Randall ","414","54","33","False","False"
"6374","TYT","Tim Beresford","522","107","140","False","False"
"4307","DangerousMAGAtour","John Miller","923","211","273","False","False"
"5025","CarlSorrellian","CarlSorrellian","2006","1320","2233","False","False"
"6306","BigJohn","BigJohn","1866","508","1481","False","False"
"5908","Atlas_Manly","Atlas Manly","1120","728","503","False","False"
"3369","Firebrand","Firebrand","1480","1127","279","False","False"
"5061","dindunuffin","Diddidall","2989","2959","5844","False","False"
"4520","EvanSus96","Evan","1260","344","1072","False","False"
"6238","LadyFuzztail","Valerie Valens","352","39","113","False","False"
"1223","Vargamor","Lee","5219","5092","14122","False","False"
"3859","Tool","Chad Thundercock","1888","791","2717","False","False"
"1036","TheJarvitalBreast","Imus","820","66","538","False","False"
"2245","J05huaJack","Joshua Goldsmith","540","105","64","False","False"
"1372","adacovsk","Adam","519","84","-25","False","False"
"2900","Piggie","Charles' The Piggie Catcher","425","12","12","False","False"
"6262","OllieWilliams","BlackuWeatherReport®","633","168","10","False","False"
"1567","Darkinin","Darkinin","470","44","34","False","False"
"4841","CarlKenner","Carl Kenner","1652","535","154","False","False"
"858","KiTA","KiTA","636","52","56","False","False"
"1241","1200th","Les Deplorables","622","33","24","False","False"
"1351","Netscape","Netscape","487","32","260","False","False"
"1553","WEWMAKER","WEWMAKER","261","4","27","False","False"
"657","bruce","Bruce","963","54","0","False","False"
"988","Faggot","🐸","374","12","32","False","False"
"1003","aidan","Aidan O'Keefe","105","1","0","False","False"
"1005","oldbluebox","Tony Ortiz","428","5","16","False","False"
"1089","FilthyMacGyver21","Jordan","163","4","6","False","False"
"1311","federalist","Marxismus delenda est","503","31","15","False","False"
"2608","Miakay","Miakay","770","183","291","False","False"
"2846","screenwriter","screenwriter","1660","544","3633","False","False"
"1482","Morphine","Morphine","389","23","53","False","False"
"1396","dante","dante","443","76","2","False","False"
"2021","TomTom","Tom","1285","312","345","False","False"
"6375","BenM","Ben McElroy","843","415","240","False","False"
"4938","pascal","pascal for real","2323","2210","1936","False","False"
"823","ecu","Christopher Thompson","500","8","404","False","False"
"2238","Doomcaster","Doomcaster","386","81","983","False","False"
"2471","JimmyDArtist","Jimmy D Artist","463","95","1735","False","False"
"3019","Posobiec","Jack Posobiec ","6130","52","1667","False","False"
"2304","DEUSVULT","Templar Knight","903","98","251","False","False"
"1868","MAK","Deplorable Megan aka DrivaJane ","661","70","11","False","False"
"1282","GOLD","GOLD","529","44","594","False","False"
"1974","Fam","Ryan ","403","23","3","False","False"
"4205","TheHumungus","TheHumungus","2152","1843","5450","False","False"
"791","trashpanda","Matt Hopkins","570","9","2","False","False"
"753","Vincent","Vincent Deriu","686","8","5","False","False"
"1957","Trumpenfuhrer","PepeTheConqueror","1497","784","564","False","False"
"2018","SunwolfNC","SunwolfNC","530","171","19","False","False"
"2253","JGH","James","382","23","-3","False","False"
"915","realDonaldTrump_","Hillary Clinton","340","2","-167","False","False"
"1453","NotAReptilian","The Anti-Globalist","946","80","637","False","False"
"2872","12StringSamurai","Deplorable John Ploskina","1239","178","1482","False","False"
"3477","LF","Women for Trump","870","773","113","False","False"
"2339","Dseven","Kyle","511","116","102","False","False"
"1164","Shiyya27","Shiyya27","970","140","709","False","False"
"2399","TragRhap","Mark Stallard","506","56","38","False","False"
"2364","rachel","Rachel Verret","724","82","199","False","False"
"2282","Gyohdon","Gyohdon","918","198","228","False","False"
"2074","drunksox","drunksox","525","23","39","False","False"
"1863","Us_Rebel","Us Rebel","374","11","156","False","False"
"3170","IDE","Ian Erickson","460","150","182","False","False"
"3422","XcorneliusX","Sam Lane","244","45","16","False","False"
"3500","Helcol","Marc","334","19","55","False","False"
"3784","Moz","Jarrod H","270","9","27","False","False"
"1081","prerak","Prerak Trivedi","259","7","23","False","False"
